candidacy_id,target_person_id,decision,confidence,rationale,evidence_urls,reviewer
can_98f13c94ab1f560994954198b31935dd,per_4cdca864f8055243963b86909ed39038,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_98f27092d3345cc8bf0475755f79c974,per_b08a08b23b8c59bd8058c1cf1c86f6cb,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_9931e62ad924562ba58e1b4172cc0b5b,per_46779385ba305d05b1ac1b31a7e7f8a4,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovrGE45/62/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_994b909ca3665555b3a0a4791a34bc42,per_2ff308a5e6d652f4827fdfeb2e68820e,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_9964e922c9e358168746c85aa435deda,per_608f2990f595596e9e25325db0aaa6a9,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 25 — Scarborough-Rouge Park”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_99bdda3c83d358cdba248a2411c0b039,per_1857a6857e5f556ab0c0424377838d56,confirmed,high,"A fact-checked 2023 profile explicitly identifies the candidates 2022 Ward 20 and 2010 council runs, directly bridging both occurrences to the existing Person.",https://thelocal.to/scarborough-southwest-by-election-candidates-2023-city-council/,council-batch-2-evidence-review
can_9a0249cc1c4053b280b20e9d5fa703ad,per_a89824be70535923ae6dbc585cff3fc0,confirmed,high,Candidate profiles explicitly connect the 2022 council candidacy to the 2019 and 2021 federal Green runs and the 2022 provincial Green run; the distinctive biographical continuity also bridges the 2018 council anchor.,https://thelocal.to/ward-13-toronto-centre/;https://www.metradio.ca/news/toronto-votes-2022-2slgbtq-and-disability-rights-community-advocate-nicki-ward-to-run-for-ward-13/;https://gpo.ca/2021/12/17/nicki-ward-nominated-as-ontario-green-candidate-in-toronto-centre/,council-batch-2-evidence-review
can_9a49102d1cfc5b41a5e37fe3a3451525,per_d92efe7c7cf65fe185f2ab4344730f7f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_9a73e1268e8c5dee9f374b10dfd4fd23,per_093405f4e15257dfb50a2207eccd05cc,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_9add5089748155a6965a6c6bd25d29f3,per_07a340cf447c52f08c347da7d94138c6,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_9b6984ff2d4b54faba5a1962c7cc85b8,per_43d2cff752b05eddae604526908c2c33,confirmed,high,Official results show the same candidate in the same toronto_city_council mayor district (City of Toronto) as the confirmed 2010 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_9b7f34aa6c845b348ff5f72ddb6d2f8b,per_854ac5ba2c075e978b72a56edbb90cef,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/3/report-outputs/499/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/492/csv;https://results.elections.on.ca/api/report-groups/3/report-outputs/497/csv,independent-adjudication-bucket-1
can_9b8a1c3b434f54e79398ea2c1059b5b2,per_8a5313412fa9596f9df4f19beeb4b521,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_9bd5ce3d347552ea91c2f524763875e0,per_4ab197e6e4555f7eada7497c16c3bcd1,confirmed,high,Official results show the same candidate in the same toronto_city_council councillor district (Ward 16) as the confirmed 2010 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_9be4448733cb59289a3c3055dd2b1efb,per_438598daa5a4567f9a6bc39d048c2705,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,independent-adjudication-bucket-1
can_9be88e821852531cb209c769f73841cc,per_62f6b1ced4ec59a1ae7df52d01f5adca,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_9c0768c17bf05df28da817846a1d7ae9,per_795b9021a68f579ab3575133de40a34e,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_9c1f78c75af45a1f82b46422e9d85a0b,per_d8c52d40a07e57a69502b856fcf0ef7e,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/4/report-outputs/510/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/503/csv;https://results.elections.on.ca/api/report-groups/4/report-outputs/508/csv,independent-adjudication-bucket-1
can_9c4720e664ed5e0b89f2de1168af233b,per_9357f8bf332550b6af971c04eafa3dbd,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_9c7b02b71fb853bf9841b844babdd704,per_1edd1e3c4ca2572ea491719d939021c5,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_9d27262b83f25fb8a76d8ae72a18481c,per_b99f8b42a078515eaeab53e5a2524e8f,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_9d33f7a737995367bcd5c407984abf8a,per_d0da66ab157252efbbb0fc3f36492b30,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2019app/51/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_9db91f84519751d5bea388677a143bd9,per_17a3a012347b5d07a5aba45414729366,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_9de03d1a39345f93864f96aadbb9c6fb,per_a9fa93f9d3fa5bd7aa6054726c7faeeb,confirmed,high,"A fact-checked candidate profile explicitly enumerates the same Person across the 2007 provincial and 2014, 2017, 2018, and 2022 council candidacies.",https://thelocal.to/ward-16-don-valley-east/,council-batch-2-evidence-review
can_9e9fe7b348185dd79aa6cd68763b1180,per_6c36ee36aa2f57499024d4c470a930cf,confirmed,high,Official results show the same candidate in the same toronto_district_school_board trustee district (Ward 20) as the confirmed 2014 occurrence; party/affiliation continuity is consistent and no same-event/name collision was found.,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,independent-adjudication-bucket-1
